Hot_chr	Hot_start	Hot_end	Hot_GC	Min_rec	Mean_rec	Max_rec	hot_count_Western	hot_count_A1	hot_count_E1	hot_count_Pt1	hot_count_total	Cold_chr	Cold_start	Cold_end	Cold_GC	Min_rec	Mean_rec	Max_rec	cold_count_Western	cold_count_A1	cold_count_E1	cold_count_Pt1	cold_count_total
chr3	143798000	143800000	36.63	0.00	0.652485171426136	3.25259999999898	0	0	0	0	0	chr3	143702001	143704000	36.75	0	0.130420030217833	0.130420030217833	0	0	0	0	0
chr3	144341000	144343000	44.68	0.00	3.62520564149141	11.3945940594013	1	0	0	0	1	chr3	144247001	144249000	44.7	0	0.0131523222622025	0.0144345931881129	0	0	0	0	0
chr3	144467000	144469000	43.38	0.00	0.823676895890018	4.47472123894325	0	0	0	0	0	chr3	144436001	144438000	43.35	0	0.224169774342856	0.348053774773012	0	0	1	1	2
chr3	144566000	144567000	42.05	34.67	1.69776105746338	4.59200000113924	0	0	0	0	0	chr3	144622001	144623000	42	0	0.294350302520704	0.294380299251282	0	0	0	1	1
chr3	144582000	144584000	35.43	0.00	12.9520800685977	12.9520930233073	0	0	0	0	0	chr3	144554001	144556000	35.55	0	0.331230118304459	0.331230387535068	0	0	0	0	0
chr3	144777000	144778000	44.76	0.00	0.687608668466432	9.41195370368978	0	1	0	0	1	chr3	144807001	144808000	44.8	0	0.00394005069885659	0.00394444444585436	0	0	1	0	1
chr3	144824000	144826000	39.38	0.00	3.4270634584516	7.53350793647336	0	0	1	0	1	chr3	144755001	144757000	39.25	0	0.589717413395791	2.04912135552416	1	0	1	0	2
chr3	144888000	144892000	39.57	0.00	7.20496617918529	7.72535951252561	0	0	1	0	1	chr3	144902001	144906000	40.225	0	0.243677280685546	1.61273385744329	0	0	0	0	0
chr3	144908000	144911000	38.62	0.00	5.06024861985766	13.0931303630361	0	0	0	0	0	chr3	144922001	144925000	38.8	0	0.268598030812443	0.317943555134269	0	0	0	1	1
chr3	145094000	145095000	43.96	0.00	0.481858047186744	12.0051612903485	0	0	0	0	0	chr3	145050001	145051000	44	0	0.245832655887034	0.249201086954481	0	0	0	0	0
chr3	145563000	145564000	46.65	0.00	1.35170718096395	6.53029411756399	0	0	0	0	0	chr3	145611001	145612000	46.7	0	0.0223217810104609	0.0223501440916509	0	0	0	1	1
chr3	145713000	145717000	33.79	0.00	9.86920211425542	14.3973706293688	0	0	0	0	0	chr3	145663001	145667000	34.225	0	0.0017201639558972	0.00179490602627942	0	0	0	3	3
chr3	145728000	145730000	34.23	0.00	1.51440269860126	5.77613157894715	0	0	0	0	0	chr3	145642001	145644000	34.35	0	0.00128969902827008	0.00130003877092029	0	0	0	1	1
chr3	145782000	145785000	52.62	0.00	11.9893020949514	15.0987597911217	0	0	1	0	1	chr3	145839001	145842000	53.1333333333333	0	0.571138000770194	0.679652937483202	0	2	0	0	2
chr3	145899000	145902000	42.85	0.00	14.7923900144667	14.7923904889494	0	1	0	1	2	chr3	145937001	145940000	42.9666666666667	0	0.000619930879385606	0.000621025046235451	0	0	0	0	0
chr3	146235000	146237000	33.83	0.00	5.55123596694629	5.94821981682104	0	0	0	0	0	chr3	146245001	146247000	33.85	0	0.000310019753220061	0.000310730330248711	0	1	0	1	2
chr3	146346000	146348000	44.83	0.00	10.2841194798857	19.8262539682522	0	0	2	1	3	chr3	146338001	146340000	44.95	0	0.000433442770535709	0.000441767064418296	0	1	0	0	1
chr3	146895000	146896000	44.47	26.77	0.839008679706298	4.64896000000798	0	0	0	0	0	chr3	146970001	146971000	44.6	0	0.18499577205067	0.188180392157603	0	0	0	0	0
chr3	146907000	146908000	38.16	0.00	0.30728189458544	5.95347142856813	0	0	0	1	1	chr3	146955001	146956000	38.1	0	0.101660326155929	0.227970505614833	0	0	0	0	0
chr3	147357000	147358000	40.66	0.00	0.936386077390667	8.45563917526718	0	0	0	0	0	chr3	147322001	147323000	40.6	0	0.000379875733460734	0.000380577427755829	1	0	0	0	1
chr3	147426000	147427000	43.86	0.00	0.458537038321558	4.47818439715775	0	0	0	0	0	chr3	147360001	147361000	44.1	0	0.340479235004395	0.344429569266646	0	0	0	1	1
chr3	147824000	147825000	55.84	0.00	0.596634223768463	5.0785025380576	0	0	0	0	0	chr3	147815001	147816000	54.8	0	0.434951816668611	0.541180487805211	0	0	0	0	0
chr3	147838000	147839000	45.15	0.00	1.59975186160543	4.23175272727597	0	0	0	0	0	chr3	147847001	147848000	45.1	0	0.133928624947348	0.134000000000838	0	0	0	0	0
chr3	148103000	148105000	34.63	0.00	0.693452141806803	9.23124799999641	0	0	0	0	0	chr3	148196001	148198000	34.75	0	0.186572296557493	0.18658613083477	0	0	0	0	0
chr3	148535000	148537000	37.33	0.00	14.7295952550997	31.3225000001174	0	0	1	1	2	chr3	148439001	148441000	37.35	0	0.00647577113020832	0.00650000000515037	0	0	0	0	0
chr3	148592000	148593000	42.26	0.00	1.81721720675629	3.61086885250635	0	0	0	1	1	chr3	148541001	148542000	42.4	0	0.0835799884993051	0.0835799884993051	0	0	0	0	0
chr3	148713000	148715000	44.48	0.00	2.90041447214248	15.2888507462248	1	1	1	1	4	chr3	148660001	148662000	44.565	2.6	0.0266500111038583	0.0266500111038583	0	0	0	0	0
chr3	149249000	149252000	30.59	0.00	10.5763959384658	15.0549135135087	0	0	0	0	0	chr3	149335001	149338000	30.9333333333333	0	0.0136924274377134	0.0137302319305734	0	0	0	0	0
chr3	149806000	149807000	37.86	0.00	0.658071328919706	10.9254423077101	0	0	0	0	0	chr3	149760001	149761000	37.8	0	0.281758221944262	1.12201142856585	0	0	0	0	0
chr3	150280000	150282000	29.09	0.00	19.455292218846	49.7572902439016	0	0	1	0	1	chr3	150266001	150268000	29.185	6.6	0.0534786571710235	0.0908397163094371	0	0	2	0	2
chr3	150295000	150297000	34.83	0.00	8.6309664452486	16.6180655737737	0	0	0	0	0	chr3	150225001	150227000	34.8	0	0.147699097216472	0.149159675200095	0	0	0	0	0
chr3	150311000	150312000	34.67	0.00	0.157246398322847	19.1987021276641	0	0	0	0	0	chr3	150303001	150304000	34.6	0	0.00031012397757311	0.000326086908740842	0	0	0	0	0
chr3	150601000	150602000	29.37	0.00	1.31164169156725	4.28301041667585	0	0	0	0	0	chr3	150549001	150550000	29.4	0	0.124610429226524	0.138559738134926	0	0	0	0	0
chr3	150710000	150711000	35.66	0.00	0.579648658845812	3.56417989416668	0	0	0	0	0	chr3	150749001	150750000	35.6	0	0.367670137245617	0.367670137245617	1	0	0	0	1
chr3	150788000	150789000	37.16	0.00	9.48793858968845	18.8182093023538	0	0	1	0	1	chr3	150811001	150812000	37.2	0	0.00152980466555215	0.00153061224954071	0	0	0	0	0
chr3	151052000	151057000	31.56	0.22	10.6560317960762	11.5624208566146	0	2	1	0	3	chr3	151023001	151028000	31.714	0.2	0.000631642463892753	0.000632778791697991	0	0	0	0	0
chr3	151296000	151299000	41.39	0.00	3.00794952795788	4.70538235298163	0	0	1	0	1	chr3	151230001	151233000	41.6	0	0.18746833526613	0.243172090707199	0	0	0	0	0
chr3	151739000	151743000	33.27	0.00	9.00023157632659	9.44711006711363	0	1	0	0	1	chr3	151731001	151735000	33.35	0	0.161604719794499	0.475057785990383	0	1	2	2	5
chr3	151848000	151850000	30.73	0.00	2.83112329609261	5.49633874709475	0	1	0	0	1	chr3	151816001	151818000	30.8	0	0.215966241133687	0.241604802957833	0	0	0	0	0
chr3	152339000	152341000	36.73	0.00	21.0718816239184	38.6414761904841	0	0	1	1	2	chr3	152369001	152371000	36.7	0	0.00118024616139715	0.00118147832019399	1	0	0	0	1
chr3	152839000	152842000	33.46	0.00	5.66698892926144	11.5651207970099	0	0	1	0	1	chr3	152768001	152771000	33.5666666666667	0	0.0105528607446828	0.023429626236513	1	0	0	0	1
chr3	153112000	153114000	33.63	0.00	4.52011900168848	8.19511911764921	1	0	1	0	2	chr3	153135001	153137000	33.65	0	0.168937806098741	0.16951017959013	0	0	0	0	0
chr3	153425000	153426000	33.97	0.00	1.09599802857399	4.12365269461109	0	0	0	0	0	chr3	153474001	153475000	33.9	0	0.0551746524491162	0.0565106383014039	0	0	0	0	0
chr3	153451000	153452000	33.77	0.00	3.48829075401126	4.91762039045231	0	0	1	1	2	chr3	153394001	153395000	33.7	0	0.231259894091105	0.231259894091105	0	0	0	0	0
chr3	153586000	153587000	36.76	0.00	1.25501937129169	3.21227999999246	0	0	0	0	0	chr3	153607001	153608000	36.8	0	0.0882399864214926	0.0882399864214926	1	0	0	1	2
chr3	153943000	153944000	50.15	0.00	2.47726273433415	16.4244088397901	0	0	0	0	0	chr3	153956001	153957000	49.8	0	0.00939339796190958	0.00987931034536626	0	0	0	0	0
chr3	154041000	154043000	35.48	0.00	3.66405230514994	6.09518995929432	0	0	0	2	2	chr3	154061001	154063000	35.55	0	0.162096565651322	0.201244865481443	0	0	0	0	0
chr3	154569000	154571000	36.38	19.09	6.13956180158322	6.14559012715021	0	1	0	0	1	chr3	154530001	154532000	36.45	0	0.502158577988774	0.71923015873056	1	0	0	0	1
chr3	154716000	154717000	36.26	0.00	2.10102737539992	7.02661025641599	1	0	0	0	1	chr3	154766001	154767000	36.3	0	0.184922430410093	0.184950641656669	0	0	0	0	0
chr3	155094000	155097000	42.35	0.00	5.50095893740119	7.19546428574956	0	0	1	0	1	chr3	155087001	155090000	42.3333333333333	0	0.0108010711496367	0.0166134352973409	1	1	0	0	2
chr3	156903000	156905000	30.63	0.00	12.4973401016231	12.4973411764693	0	0	1	1	2	chr3	157002001	157004000	30.8	0	0.344082917563982	0.346150417827801	0	1	0	1	2
chr3	157944000	157946000	37.78	0.00	2.53145746052575	7.6960898437477	0	0	0	0	0	chr3	157977001	157979000	37.7	0	0.00711002003579026	0.00712425248445837	0	0	0	0	0
chr3	158401000	158403000	32.23	0.00	6.18414290745836	17.975383561637	0	0	0	0	0	chr3	158480001	158482000	32.3	0	0.174836985134758	0.432499968952759	1	0	0	0	1
chr3	158475000	158477000	33.88	0.00	5.40522873728691	5.44353013698527	0	0	0	0	0	chr3	158495001	158497000	33.9	0	0.0494960656561742	0.049509872752464	0	0	0	0	0
chr3	158489000	158492000	32.72	0.00	2.14409143399132	5.00563278687654	1	1	0	1	3	chr3	158424001	158427000	32.3666666666667	0	0.00429090539254284	0.00429434706909242	0	0	0	0	0
chr3	158561000	158563000	31.93	0.00	6.77935834649375	11.4820531914913	1	1	0	0	2	chr3	158541001	158543000	32.1	0	0.341307067167701	0.343909946921783	0	0	1	2	3
chr3	158990000	158996000	34.24	0.00	15.6889282657927	17.8291614349797	1	1	0	0	2	chr3	159002001	159008000	35.1166666666667	0	0.471905092006013	2.02014270080652	0	0	0	0	0
chr3	159353000	159355000	42.23	0.00	30.0355297529033	30.0360000001092	0	0	0	0	0	chr3	159315001	159317000	42.45	0	0.062534310700527	0.0625365366283556	0	0	1	0	1
chr3	159489000	159491000	37.58	0.00	1.70502345736695	13.3862727270753	0	0	0	0	0	chr3	159548001	159550000	37.6	0	0.267093964459526	0.267265103653576	1	0	3	1	5
chr3	159665000	159671000	39.13	0.00	7.06790606613098	12.1280302448385	0	1	0	1	2	chr3	159649001	159655000	39.4	0	0.0748936413318178	0.0750188816819432	1	1	0	3	5
chr3	160273000	160276000	42.42	0.00	4.58196930617452	21.7160869564712	0	1	1	1	3	chr3	160239001	160242000	41.9333333333333	0	0.000289974552085361	0.00052833644107069	0	0	0	0	0
chr3	160540000	160542000	37.13	0.00	7.93019567450965	10.4954901960789	0	3	1	0	4	chr3	160489001	160491000	37.2	0	0.359884305868344	0.673245242594866	0	0	0	0	0
chr3	160842000	160844000	41.58	0.00	0.316457725785469	3.71087072243126	0	0	0	0	0	chr3	160816001	160818000	41.585	0.5	0.000793143345647426	0.000795029528960305	0	1	0	0	1
chr3	160866000	160867000	41.86	0.00	1.84378415955011	4.71060138248663	1	0	0	0	1	chr3	160853001	160854000	41.8	0	0.00475063466460178	0.00489955357352301	0	1	0	0	1
chr3	160988000	160990000	39.28	0.00	18.4430301460564	28.9840000004915	0	0	0	1	1	chr3	160934001	160936000	39.3	0	0.555539191333934	1.0045249283609	0	0	0	0	0
chr3	162192000	162194000	49.23	0.00	11.7159839940035	24.2822703213624	0	0	0	0	0	chr3	162101001	162103000	49.635	7.85	0.0237260538983326	0.0237299528311864	0	1	0	0	1
chr3	162201000	162203000	36.63	0.00	2.9089876863363	3.86570012547094	0	0	0	0	0	chr3	162218001	162220000	36.57	0.5	0.599632287726631	0.705204674281445	1	1	0	0	2
chr3	162454000	162459000	37.47	0.00	15.8255313095453	19.9177317073081	0	0	2	2	4	chr3	162538001	162543000	37.48	0	0.500755151656344	0.562943813970666	0	1	0	2	3
chr3	162647000	162651000	38.29	0.00	6.56854825132982	10.8782903443638	0	0	0	2	2	chr3	162614001	162618000	38.125	0	0.005299782792536	0.00711251649657819	1	0	0	1	2
chr3	162775000	162777000	41.18	0.00	12.3416029515632	45.1799812499985	2	0	0	0	2	chr3	162839001	162841000	41.08	12.4	0.136965383138538	0.237300010667232	0	0	0	1	1
chr3	162866000	162868000	40.03	0.00	0.549524763428622	4.53244761904768	0	0	0	1	1	chr3	162924001	162926000	40.1	0	0.00495998999728628	0.00495998999728628	0	0	0	0	0
chr3	162967000	162972000	38.37	7.86	10.8257977833588	15.4117142857493	2	1	1	1	5	chr3	162952001	162957000	38.32	0	0.0023387160051806	0.00234007521037399	1	0	0	1	2
chr3	164132000	164134000	38.33	0.00	3.69643780864347	9.96046616541877	0	0	0	0	0	chr3	164173001	164175000	38.3	0	0.213182928268298	0.236410069272802	1	1	1	0	3
chr3	164289000	164290000	39.06	0.00	0.781640586065452	24.1430555557195	0	0	0	0	0	chr3	164286001	164287000	39.1	11.5	0.237519855595298	0.237519855595298	0	0	0	1	1
chr3	164966000	164967000	37.26	0.00	0.322108577475331	4.34418181819411	0	0	0	1	1	chr3	164968001	164969000	37.3	0	0.238499999999903	0.238499999999903	0	0	0	0	0
chr3	165531000	165533000	48.48	0.00	9.2198559709567	9.22079487179125	0	0	0	0	0	chr3	165550001	165552000	48.1	0	0.00381042596600618	0.00381072676437995	0	0	0	0	0
chr3	166327000	166328000	37.26	0.00	1.18809167767483	4.43887222221141	1	0	0	0	1	chr3	166291001	166292000	37.4	0	0.000510522285755476	0.000510909091892906	0	0	0	0	0
chr3	166412000	166413000	36.16	0.00	1.94304722813727	6.29203728813544	0	0	1	0	1	chr3	166424001	166425000	36.2	0	0.394078140335236	0.415879154075437	0	0	0	0	0
chr3	166649000	166652000	35.75	0.00	1.95168731690584	3.30616085272433	0	0	1	1	2	chr3	166615001	166618000	35.6666666666667	0	0.132703897204386	0.133185568065617	1	0	0	0	1
chr3	166842000	166846000	36.74	0.00	15.9553417635216	22.8733859649653	3	0	3	1	7	chr3	166819001	166823000	36.725	0	0.202438802106491	0.418872342704459	1	0	0	3	4
chr3	167921000	167922000	28.37	0.00	1.00620899366553	3.80707971015764	0	0	0	0	0	chr3	167937001	167938000	28.5	0	0.578077153032353	2.14518141592232	0	0	0	0	0
chr3	168097000	168099000	43.18	0.00	2.03228750329536	8.00133333298921	0	0	0	0	0	chr3	168063001	168065000	43.45	0	0.215248519322631	0.215572355730787	0	0	0	0	0
chr3	168154000	168156000	31.43	0.00	7.68144156916259	17.2076616257164	0	0	0	0	0	chr3	168200001	168202000	31.45	0	0.266102461583278	0.26646006498345	0	0	1	0	1
chr3	168294000	168295000	34.27	0.00	0.929981403271776	9.06475221241651	0	0	0	0	0	chr3	168251001	168252000	34.2	0	6.97480643685602e-05	7.01492557600974e-05	0	0	0	0	0
chr3	168956000	168957000	49.95	0.00	0.689257296499418	4.87733980583126	0	0	0	0	0	chr3	168900001	168901000	49.7	0	0.00960027567262753	0.00960027567262753	0	0	0	0	0
chr3	169124000	169125000	50.45	0.00	1.55369319391526	4.97257692302064	1	0	0	1	2	chr3	169121001	169122000	49.58	17.1	0.000734539584306381	0.000979785972017923	0	0	1	0	1
chr3	169804000	169807000	35.49	0.00	3.47280778734658	7.86228052805213	1	1	0	2	4	chr3	169795001	169798000	35.4333333333333	0	0.0280294865954156	0.173686334155172	1	1	0	1	3
chr3	169840000	169841000	34.67	0.00	3.68260689692165	7.98100862067812	0	0	0	0	0	chr3	169756001	169757000	34.6	0	0.568790621539209	0.570478260835997	2	0	0	1	3
chr3	169853000	169854000	52.55	0.00	1.320192630493	7.21299999986513	0	0	0	0	0	chr3	169921001	169922000	52.3	0	0.000840474883582256	0.000842696628363259	0	0	0	0	0
chr3	169891000	169894000	31.62	0.00	6.29411200770685	28.7498519480547	0	0	1	0	1	chr3	169801001	169804000	31.6666666666667	0	0.00698010024118072	0.00698086812805375	1	0	0	1	2
chr3	169929000	169930000	34.97	0.00	0.835408899633193	8.63947148289077	0	0	0	1	1	chr3	169888001	169889000	35	0	0.250077391793378	0.250594594674751	0	0	0	0	0
chr3	170528000	170530000	34.83	0.00	5.79358663271785	5.80433978328232	0	0	0	1	1	chr3	170519001	170521000	34.8	0	0.180873459900866	0.188349875485377	1	0	0	0	1
chr3	170563000	170564000	37.61	42.36	1.25033932000901	8.95554545422783	0	1	0	0	1	chr3	170647001	170648000	37.6	0	0.100999999999716	0.100999999999716	0	0	0	0	0
chr3	171907000	171909000	36.43	0.00	8.80064558743011	13.9819601713075	0	0	0	0	0	chr3	171871001	171873000	36.35	0	0.0858573801066107	0.0859741536868925	1	0	0	0	1
chr3	171984000	171986000	45.33	10.69	1.72490127973234	5.76369172932416	0	0	0	0	0	chr3	172006001	172008000	45.2	0	0.000109903313464686	0.000109958503194692	0	0	0	0	0
chr3	171990000	171991000	29.87	0.00	1.39187819803995	8.00318749998041	0	0	0	0	0	chr3	171914001	171915000	29.9	0	0.002890151596457	0.00289033941621223	0	0	0	0	0
chr3	172470000	172471000	34.37	0.00	1.31058223503249	3.4278091286269	0	0	0	0	0	chr3	172422001	172423000	34.4	0	0.00112991786403156	0.00113157894750322	0	0	0	0	0
chr3	173345000	173346000	41.66	0.00	1.36691399888535	7.34083076923315	0	0	0	0	0	chr3	173382001	173383000	41.7	0	0.019354990870085	0.0195598591411729	0	0	0	0	0
chr3	173679000	173680000	32.57	0.00	1.00088899321377	13.1376071428479	0	0	0	2	2	chr3	173711001	173712000	32.6	0	0.443325772900033	0.629770177835822	0	0	0	0	0
chr3	173702000	173703000	43.76	0.00	0.700650473568482	19.7458431371784	0	0	0	0	0	chr3	173683001	173684000	43.5	0	0.00574020804023156	0.00574123989423546	0	0	0	0	0
chr3	175513000	175514000	33.27	0.00	1.79488233859563	5.32799999999963	0	0	0	0	0	chr3	175530001	175531000	33.23	1	0.0304299546139291	0.0304299546139291	0	1	1	1	3
chr3	176679000	176683000	37.74	0.00	5.91964999365284	5.91964999365284	0	0	0	0	0	chr3	176653001	176657000	37.525	0	0.11113612085512	0.111472388244083	0	0	2	0	2
chr3	177031000	177035000	44.31	0.27	11.8173338477101	24.0146406926278	0	0	2	0	2	chr3	177024001	177028000	43.1125	16.1	0.000310038192944143	0.000310345945823463	0	1	0	0	1
chr3	178148000	178150000	32.68	0.00	4.95446283699538	8.58654228853703	0	1	0	0	1	chr3	178209001	178211000	32.7	0	0.142795621772202	0.220434988698693	0	0	0	1	1
chr3	178246000	178249000	38.45	0.00	9.32917570005586	16.7239235294212	0	0	0	0	0	chr3	178206001	178209000	38.3666666666667	0	0.00388690346537608	0.00395329508675464	0	0	0	0	0
chr3	178550000	178552000	32.48	0.00	5.51913721551216	11.1979198813092	0	0	0	0	0	chr3	178478001	178480000	32.55	0	0.0193496044220427	0.041084642591552	0	0	0	0	0
chr3	178810000	178811000	37.26	0.00	0.601023468095724	6.77676666665421	2	0	0	0	2	chr3	178843001	178844000	37.21	1.1	0.000330038829391018	0.000330038829391018	0	1	0	0	1
chr3	179378000	179381000	30.99	0.00	3.38158790447183	6.4962119999982	2	0	0	0	2	chr3	179406001	179409000	32.0333333333333	0	0.313890155320735	0.346306607731126	0	0	0	0	0
chr3	179800000	179801000	39.16	0.00	0.830427448643594	3.42837241377906	0	0	0	0	0	chr3	179890001	179891000	39.3	0	0.215963187856338	0.295887387396719	0	0	0	1	1
chr3	180203000	180204000	32.27	0.00	0.824321263922643	8.98352212391575	0	0	0	0	0	chr3	180260001	180261000	32.3	0	0.0776498501498874	0.0776498501498874	0	0	0	0	0
chr3	180221000	180223000	32.28	0.00	12.8231917815202	13.4622921348351	0	0	1	0	1	chr3	180295001	180297000	32.1	0	0.480382269410284	1.094295192398	0	0	0	0	0
chr3	180227000	180228000	36.56	0.00	1.85286777852149	6.36157142858342	0	0	0	0	0	chr3	180165001	180166000	36.5	0	0.000189890672117324	0.000190972211081923	0	0	1	1	2
chr3	180394000	180399000	36.28	10.44	13.2339021040801	14.8397352941174	2	0	1	0	3	chr3	180432001	180437000	36.34	0	0.382033888420604	1.10292677717054	2	1	1	0	4
chr3	180431000	180432000	32.67	0.00	2.11914635470796	4.51618100888975	2	0	0	0	2	chr3	180418001	180419000	32.7	0	0.120567854503507	0.195101449313317	0	0	1	0	1
chr3	181105000	181107000	34.33	0.00	2.52205126407495	4.95115056180387	0	0	0	2	2	chr3	181183001	181185000	34.4	0	0.18611638177837	0.187623929282762	0	0	1	1	2
chr3	181176000	181178000	37.33	0.00	6.9692442502977	9.8481090573031	2	0	0	0	2	chr3	181266001	181268000	37.4	0	0.234228193656462	0.239129836063214	0	0	0	0	0
chr3	181627000	181629000	33.93	0.00	0.83300858853248	11.0106987951264	0	0	0	0	0	chr3	181585001	181587000	33.95	0	0.269829351146994	0.295934688572074	0	1	0	0	1
chr3	181651000	181652000	34.17	0.00	3.0084929982359	6.53351923077795	0	0	0	0	0	chr3	181701001	181702000	34.1	0	0.0040197948993454	0.00402011494446632	0	0	0	0	0
chr3	181673000	181674000	45.35	0.00	4.90719405294642	17.1192307696821	0	0	0	0	0	chr3	181575001	181576000	44.9	0	0.060830004644285	0.060830004644285	0	0	0	0	0
chr3	182052000	182055000	37.32	0.00	2.5625482636112	8.13746341470794	0	2	1	0	3	chr3	182077001	182080000	37.1333333333333	0	0.000199906903933244	0.000201425266661566	0	0	0	0	0
chr3	182734000	182737000	38.29	0.00	5.75300905946564	13.0756279069702	1	0	1	0	2	chr3	182688001	182691000	38.3666666666667	0	0.161534840631294	0.17207953851037	0	0	0	1	1
chr3	182995000	182999000	39.49	0.00	22.69761855538	22.8305833334161	1	0	3	2	6	chr3	183012001	183016000	39.4	0	0.0151009347863111	0.015102886826141	2	3	2	1	8
chr3	183116000	183118000	45.18	0.00	15.0933080814255	18.2287241379903	1	1	0	0	2	chr3	183029001	183031000	44.95	0	0.148058413080172	0.286999477532521	0	0	1	0	1
chr3	183598000	183601000	42.45	35.32	3.56825420481302	3.58933333336609	3	0	0	0	3	chr3	183681001	183684000	41.1	0	0.495010040832332	0.715133500020166	0	0	0	2	2
chr3	183876000	183877000	43.56	0.00	1.29071648623224	3.77017167383603	0	0	1	0	1	chr3	183796001	183797000	43.6	0	0.0293298100552155	0.0321980676015362	0	0	0	0	0
chr3	184961000	184962000	56.64	0.00	0.203305792731472	7.87332407404999	0	0	0	0	0	chr3	184960001	184961000	55.3	0	0.0178296296292468	0.0178296296292468	0	0	0	1	1
chr3	184982000	184983000	43.23	7.79	0.567613254727298	7.15275862070296	0	0	0	0	0	chr3	184948001	184949000	43.3	0	0.000329301702701004	0.000329506317534228	0	0	0	1	1
chr3	185101000	185103000	37.98	0.00	1.0420171339216	3.57409881422362	1	0	0	0	1	chr3	185188001	185190000	38.05	0	0.347287958239848	0.347299696840037	0	0	0	1	1
